image,size_px,visible_fraction,visible_px,found,best_iou
0658e6598.jpg,145.99987199999998,0.5,62.99955199999994,True,0.6369085550886037
0658e6598.jpg,145.99987199999998,0.6,74.99955199999994,True,0.8094926556950539
0658e6598.jpg,145.99987199999998,0.7,87.99955199999994,True,0.9786285365787386
0658e6598.jpg,145.99987199999998,0.8,99.99955199999994,True,0.9510985241058985
0658e6598.jpg,145.99987199999998,0.9,112.99955199999994,True,0.970765664492444
0658e6598.jpg,145.99987199999998,1.0,124.99955199999994,True,0.9644627730449562
363999258.jpg,10.000128,0.2,2.0004480000000058,False,0.0
363999258.jpg,10.000128,0.3,3.0004480000000058,False,0.0
363999258.jpg,10.000128,0.4,4.000448000000006,False,0.0
363999258.jpg,10.000128,0.5,5.000448000000006,False,0.0
363999258.jpg,10.000128,0.6,6.000448000000006,False,0.0
363999258.jpg,10.000128,0.7,7.000448000000006,False,0.0
363999258.jpg,10.000128,0.8,8.000448000000006,False,0.0
363999258.jpg,10.000128,0.9,9.000448000000006,False,0.0
363999258.jpg,10.000128,1.0,10.000128000000018,False,0.0
7178a5302.jpg,25.999872000000003,0.2,5.000191999999998,False,0.0
7178a5302.jpg,25.999872000000003,0.3,7.000191999999998,False,0.0
7178a5302.jpg,25.999872000000003,0.4,10.000191999999998,False,0.0
7178a5302.jpg,25.999872000000003,0.5,12.000191999999998,False,0.0
7178a5302.jpg,25.999872000000003,0.6,15.000191999999998,False,0.0
7178a5302.jpg,25.999872000000003,0.7,17.000192,False,0.0
7178a5302.jpg,25.999872000000003,0.8,20.000192,False,0.0
7178a5302.jpg,25.999872000000003,0.9,22.000192,False,0.0
7178a5302.jpg,25.999872000000003,1.0,24.99993599999999,False,0.0
ad018aea0.jpg,40.99968,0.2,7.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.3,11.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.4,15.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.5,20.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.6,24.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.7,28.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.8,32.999487999999985,False,0.0
ad018aea0.jpg,40.99968,0.9,36.999487999999985,False,0.0
ad018aea0.jpg,40.99968,1.0,40.999487999999985,False,0.0
19f577039.jpg,82.000128,0.2,16.00012799999996,False,0.0
19f577039.jpg,82.000128,0.3,25.00012799999996,False,0.0
19f577039.jpg,82.000128,0.4,33.00012799999996,True,0.6110604018438137
19f577039.jpg,82.000128,0.5,41.00012799999996,True,0.6970188653559302
19f577039.jpg,82.000128,0.6,49.00012799999996,True,0.8599566411036802
19f577039.jpg,82.000128,0.7,57.00012799999996,True,0.8383602325066075
19f577039.jpg,82.000128,0.8,66.00012799999996,True,0.9078264984499799
19f577039.jpg,82.000128,0.9,74.00012799999996,True,0.9422378231926246
19f577039.jpg,82.000128,1.0,82.00012799999996,True,0.9206551697598492
b6671293d.jpg,72.0,0.2,14.00019199999997,False,0.39365551211098376
b6671293d.jpg,72.0,0.3,22.00019199999997,False,0.4564979960252538
b6671293d.jpg,72.0,0.4,29.00019199999997,True,0.5494179020559007
b6671293d.jpg,72.0,0.5,36.00019199999997,True,0.6400207833421319
b6671293d.jpg,72.0,0.6,43.00019199999997,True,0.8096006979146294
b6671293d.jpg,72.0,0.7,50.00019199999997,True,0.8008139848146938
b6671293d.jpg,72.0,0.8,58.00019199999997,True,0.8509701310687214
b6671293d.jpg,72.0,0.9,65.00019199999997,True,0.9373608209435708
b6671293d.jpg,72.0,1.0,72.0,True,0.9235506558993494
f4653c538.jpg,20.000256,0.2,4.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.3,6.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.4,8.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.5,10.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.6,12.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.7,14.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.8,16.000128000000018,False,0.0
f4653c538.jpg,20.000256,0.9,18.000128000000018,False,0.0
f4653c538.jpg,20.000256,1.0,20.000128000000018,False,0.0
f77788c23.jpg,105.000192,0.2,21.000448000000006,True,0.6608697798695874
f77788c23.jpg,105.000192,0.3,31.000448000000006,True,0.7850204763928732
f77788c23.jpg,105.000192,0.4,42.000448000000006,True,0.8047768561334185
f77788c23.jpg,105.000192,0.5,52.000448000000006,True,0.7833028057188071
f77788c23.jpg,105.000192,0.6,63.000448000000006,True,0.8326941705805117
f77788c23.jpg,105.000192,0.7,73.000448,True,0.9115137677159767
f77788c23.jpg,105.000192,0.8,84.000448,True,0.854284577414563
f77788c23.jpg,105.000192,0.9,94.000448,True,0.8622826936654577
f77788c23.jpg,105.000192,1.0,105.00019199999997,True,0.8872295307653859
cc8c92b9d.jpg,67.00032,0.2,12.999935999999998,False,0.0
